artwork_id,theme,trait,date,image_url
4884,Life–Death Duality,Interior room setting,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Life–Death Duality,Animal figure,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
14598,Time Made Visible,Painterly brushwork,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Blue dominant scenes,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Landscape vista,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Water scenery,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Painterly brushwork,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Blue dominant scenes,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Landscape vista,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Water scenery,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Muted earth palette,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Landscape vista,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Water scenery,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Rural buildings,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Muted earth palette,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Landscape vista,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Water scenery,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Rural buildings,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
16487,Instability of Perception,Painterly brushwork,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Blue dominant scenes,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Landscape vista,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Water scenery,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Painterly brushwork,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Blue dominant scenes,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Landscape vista,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Water scenery,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
117266,Modernity as Fragmented Experience,Painterly brushwork,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Modernity as Fragmented Experience,Interior room setting,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Time Made Visible,Painterly brushwork,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Time Made Visible,Interior room setting,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Painterly brushwork,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Muted earth palette,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Interior room setting,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Animal figure,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Painterly brushwork,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Muted earth palette,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Interior room setting,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Animal figure,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
147003,Instability of Perception,Blue dominant scenes,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Instability of Perception,Interior room setting,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Instability of Perception,Draped fabric,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Blue dominant scenes,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Interior room setting,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Draped fabric,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
14624,Time Made Visible,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Time Made Visible,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Time Made Visible,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
47149,Modernity as Fragmented Experience,Painterly brushwork,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Modernity as Fragmented Experience,Portrait bust,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Material Awareness (Painting About Painting),Painterly brushwork,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Material Awareness (Painting About Painting),Portrait bust,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Muted earth palette,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Abstract geometry,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Landscape vista,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Muted earth palette,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Abstract geometry,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Landscape vista,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
81537,Time Made Visible,Painterly brushwork,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Blue dominant scenes,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Landscape vista,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Water scenery,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Painterly brushwork,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Blue dominant scenes,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Landscape vista,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Water scenery,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
44739,Human Presence Reduced to Symbol,Painterly brushwork,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
44739,Human Presence Reduced to Symbol,Interior room setting,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
44739,Human Presence Reduced to Symbol,Draped fabric,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
44739,Time Made Visible,Painterly brushwork,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
44739,Time Made Visible,Interior room setting,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
44739,Time Made Visible,Draped fabric,1794,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/843,/0/default.jpg"
66042,Self-Reflection and the Act of Looking,Painterly brushwork,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Self-Reflection and the Act of Looking,Blue dominant scenes,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Self-Reflection and the Act of Looking,Still life table,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Self-Reflection and the Act of Looking,Floral bouquet,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Self-Reflection and the Act of Looking,Draped fabric,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Material Awareness (Painting About Painting),Painterly brushwork,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Material Awareness (Painting About Painting),Blue dominant scenes,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Material Awareness (Painting About Painting),Still life table,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Material Awareness (Painting About Painting),Floral bouquet,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
66042,Material Awareness (Painting About Painting),Draped fabric,1658,"https://www.artic.edu/iiif/2/4a04138f-43d8-cd9f-5ac4-478cd8828210/full/843,/0/default.jpg"
24306,Emotional States Expressed Through Formal Abstraction,Painterly brushwork,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
24306,Emotional States Expressed Through Formal Abstraction,Blue dominant scenes,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
24306,Emotional States Expressed Through Formal Abstraction,Abstract geometry,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
24306,The Subconscious and Dream Logic,Painterly brushwork,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
24306,The Subconscious and Dream Logic,Blue dominant scenes,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
24306,The Subconscious and Dream Logic,Abstract geometry,1919–21,"https://www.artic.edu/iiif/2/3ee54063-9d78-ee86-0103-b477d988a93f/full/843,/0/default.jpg"
79349,Human Presence Reduced to Symbol,Painterly brushwork,1890,"https://www.artic.edu/iiif/2/d0ff5b36-bb38-b156-6042-5c8545352c2f/full/843,/0/default.jpg"
79349,Human Presence Reduced to Symbol,Blue dominant scenes,1890,"https://www.artic.edu/iiif/2/d0ff5b36-bb38-b156-6042-5c8545352c2f/full/843,/0/default.jpg"
79349,Isolation Created Through Spatial Separation,Painterly brushwork,1890,"https://www.artic.edu/iiif/2/d0ff5b36-bb38-b156-6042-5c8545352c2f/full/843,/0/default.jpg"
79349,Isolation Created Through Spatial Separation,Blue dominant scenes,1890,"https://www.artic.edu/iiif/2/d0ff5b36-bb38-b156-6042-5c8545352c2f/full/843,/0/default.jpg"
5848,Nature as Vast/Timeless/Transformative,Painterly brushwork,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
5848,Nature as Vast/Timeless/Transformative,Landscape vista,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
5848,Nature as Vast/Timeless/Transformative,Rural buildings,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
5848,Human Presence Reduced to Symbol,Painterly brushwork,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
5848,Human Presence Reduced to Symbol,Landscape vista,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
5848,Human Presence Reduced to Symbol,Rural buildings,1640,"https://www.artic.edu/iiif/2/aa870b0d-5a1b-660a-6dc6-56c12109cf6e/full/843,/0/default.jpg"
14572,Modernity as Fragmented Experience,Painterly brushwork,1879-86,"https://www.artic.edu/iiif/2/6f513908-03cc-b974-633b-adfce56b7936/full/843,/0/default.jpg"
14572,Modernity as Fragmented Experience,Interior room setting,1879-86,"https://www.artic.edu/iiif/2/6f513908-03cc-b974-633b-adfce56b7936/full/843,/0/default.jpg"
14572,Time Made Visible,Painterly brushwork,1879-86,"https://www.artic.edu/iiif/2/6f513908-03cc-b974-633b-adfce56b7936/full/843,/0/default.jpg"
14572,Time Made Visible,Interior room setting,1879-86,"https://www.artic.edu/iiif/2/6f513908-03cc-b974-633b-adfce56b7936/full/843,/0/default.jpg"
151424,The Subconscious and Dream Logic,Muted earth palette,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,The Subconscious and Dream Logic,Abstract geometry,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,The Subconscious and Dream Logic,Landscape vista,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,The Subconscious and Dream Logic,Animal figure,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,Life–Death Duality,Muted earth palette,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,Life–Death Duality,Abstract geometry,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,Life–Death Duality,Landscape vista,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
151424,Life–Death Duality,Animal figure,1937,"https://www.artic.edu/iiif/2/be9551d4-860f-37a0-1408-086617f1824e/full/843,/0/default.jpg"
59847,Human Presence Reduced to Symbol,Painterly brushwork,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
59847,Human Presence Reduced to Symbol,Animal figure,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
59847,Human Presence Reduced to Symbol,Draped fabric,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
59847,Tension Between Control and Spontaneity,Painterly brushwork,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
59847,Tension Between Control and Spontaneity,Animal figure,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
59847,Tension Between Control and Spontaneity,Draped fabric,1613,"https://www.artic.edu/iiif/2/0f951635-312c-0829-451b-553f461c5518/full/843,/0/default.jpg"
149778,Human Presence Reduced to Symbol,Painterly brushwork,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
149778,Human Presence Reduced to Symbol,Muted earth palette,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
149778,Human Presence Reduced to Symbol,Draped fabric,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
149778,Tension Between Control and Spontaneity,Painterly brushwork,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
149778,Tension Between Control and Spontaneity,Muted earth palette,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
149778,Tension Between Control and Spontaneity,Draped fabric,1776,"https://www.artic.edu/iiif/2/92ad2a28-eac9-e358-6e3c-1c1cf39efd91/full/843,/0/default.jpg"
109275,Human Presence Reduced to Symbol,Muted earth palette,1921,"https://www.artic.edu/iiif/2/64734461-887d-80b9-8489-e38cb05ac01d/full/843,/0/default.jpg"
109275,Emotional States Expressed Through Formal Abstraction,Muted earth palette,1921,"https://www.artic.edu/iiif/2/64734461-887d-80b9-8489-e38cb05ac01d/full/843,/0/default.jpg"
81558,Time Made Visible,Painterly brushwork,1879,"https://www.artic.edu/iiif/2/321c45f5-22a3-84a2-44cc-cf66642d4cf2/full/843,/0/default.jpg"
81558,Time Made Visible,Interior room setting,1879,"https://www.artic.edu/iiif/2/321c45f5-22a3-84a2-44cc-cf66642d4cf2/full/843,/0/default.jpg"
81558,Modernity as Fragmented Experience,Painterly brushwork,1879,"https://www.artic.edu/iiif/2/321c45f5-22a3-84a2-44cc-cf66642d4cf2/full/843,/0/default.jpg"
81558,Modernity as Fragmented Experience,Interior room setting,1879,"https://www.artic.edu/iiif/2/321c45f5-22a3-84a2-44cc-cf66642d4cf2/full/843,/0/default.jpg"
